smiles,reaction_energy,Pred_LogS,isSoluble
CC[NH+](CC)CCN1C2=CC=CC=C2[N+](=C1N)CC(C3=CC=C(C=C3)C)O,1.6572860426187512,-3.3929138,1
COc1[nH]c(O)cc1N,1.6569536385297772,-1.4011886,1
C[C@@H](O)c1n[nH]cc1N,1.6565632742643357,-0.41768146,1
CC(C)(C)[NH2+]CC1=CC(=C(C=C1)OC)Br,1.6563289566278456,-2.3734534,1
CC1CC(CN(C1)CC(COC2=C(C=C(C=C2F)Br)F)O)C,1.6562177424430846,-3.6368768,1
CCc1[nH]cnc1NC,1.65609117128849,-0.9383197,1
C[C@@H](C)c1ccoc1,1.6559534539461134,-1.4347444,1
CCOc1cc(O)c[nH]1,1.6558551198005675,-1.3637462,1
CCOc1c[nH]c(N)c1,1.6557181455373762,-1.3781221,1
CCN(CC)CCCCSC1=CC=C(C=C1)O,1.6556156006097793,-3.4487605,1
CCn1nc(C)cc1C,1.6554734247922895,-1.7885612,1
CCn1cc(N)cc1C,1.655372861409187,-2.1741395,1
CCCCc1c(C)nc(NCC)[nH]c1=O,1.6553114335298535,-1.3692083,1
CC(C)[C@H](CO)NCc1nc(ccc1F)c2ccnn2C,1.6552762611150738,-2.7040133,1
CC[NH2+]CC1=CC(=C(C=C1Br)OCC=C)OC,1.6551127836942672,-3.0031254,1
CCN(C)c1ccn[nH]1,1.654849981355667,-0.806443,1
Nc1cc(CO)[nH]c1O,1.654645634579658,-1.1646941,1
CNc1c(C)n[nH]c1N,1.654628791451454,-0.7633071,1
Cc1nn2c(c1N)CC2,1.6545695928096769,-1.6029127,1
CNc1c[nH]c(NC)c1,1.6544905787229536,-1.672287,1
CCOc1cc(C)c[nH]1,1.6543216520547863,-2.7184198,1
COc1cc(CO)c[nH]1,1.654062317419052,-1.0031857,1
C[C@H](C)Cc1c[nH]cn1,1.6540021280050277,-2.1420507,1
Cc1cocc1CO,1.653926086235046,0.3225515,1
Cc1cc(CO)c(N)[nH]1,1.653817844367027,-1.6564475,1
Cc1c(O)c[nH]c1N,1.6538138812780376,-1.0721259,1
CNc1cc(C)n(C)c1,1.6537145563602444,-3.1787279,1
COCCn1ccnc1,1.653470578694343,0.14024901,1
COc1c(C)n[nH]c1C,1.653334099817276,-0.7959938,1
CCOc1c[nH]c(C)c1,1.6532075286626813,-2.7094274,1
Cc1c[nH]c(N(C)C)n1,1.6532072809696197,-0.86230326,1
Nc1[nH]c(O)cc1CO,1.653190437841415,-1.1587064,1
CN(CC(COC1=CC=C(C=C1)OC)O)C2CCCCC2,1.6531540269613263,-2.0793133,1
CC1=CC(=C(C(=C1)Br)OCCC[NH2+]CC[NH+](C)C)C,1.6530556928157805,-2.1693544,1
CNc1[nH]ccc1C,1.652880078434944,-1.9131732,1
CCn1cc(C)c(O)c1,1.652751278042793,-1.9271287,1
CCc1nccn1C,1.6524401755571363,-0.860152,1
CCc1n[nH]cc1OC,1.6522241872072216,-0.6666477,1
Cc1cn(C)c(C)c1N,1.6520297481536863,-2.0330439,1
CCNc1nc[nH]c1C,1.6516641531944272,-0.97387695,1
CCc1cc(O)[nH]c1O,1.6513731138467789,-1.3638887,1
Cc1cc(O)c(N)[nH]1,1.6513201075315471,-1.2842243,1
CNc1cc(C)nn1C,1.651184619426727,-0.78585935,1
COC1=CC=CC=C1OCC#CC[NH+]2CCCC2,1.6507338180541988,-2.1059403,1
C1CCCC(CC1)[NH2+]CC(COC2=CC3=CC=CC=C3C=C2)O,1.6506751147985457,-3.192238,1
Cc1cc(CO)c(O)[nH]1,1.6504586310625076,-1.2286851,1
Cc1c(N)ccn1C,1.6502210934162136,-1.2121816,1
CCN(C)c1ccco1,1.649902560138702,-1.1654263,1
CCNc1ccc(C)[nH]1,1.649840389180183,-2.9033797,1
CC1=CC(=C(C=C1)OCCNCC(C)O)I,1.6496135023355485,-2.442633,1
CCNc1cnn(C)c1,1.649381166243553,-0.6854732,1
CCN(C)c1cc[nH]c1,1.6487921521425246,-2.2375236,1
B(C1=CC(=CC(=C1OCCCC)Br)C)(O)O,1.6487624289751048,-3.253837,1
CCc1cc(C)nn1C,1.6486138131380077,-1.598733,1
Cc1c(N)nn(C)c1N,1.6484919481515885,-1.219748,1
Cn1cc(N)n(C)c1=O,1.6483700831651684,-0.772105,1
CCc1cc(OC)c[nH]1,1.6482157703876492,-2.9523928,1
CCNc1ccnn1C,1.6477944444894788,-0.551234,1
Cc1cc(N)oc1CO,1.647590345406532,-0.95010114,1
CNc1cc(O)c(O)[nH]1,1.647506872844696,-1.2420032,1
CCCn1cc(N)cn1,1.6473869894027708,-0.8771236,1
CCNc1[nH]ccc1O,1.6472232642889022,-1.3334436,1
Cc1cc(N)[nH]c1C,1.647094711589813,-1.5060437,1
Cc1c(O)oc(N)c1O,1.6469983589887618,-1.7217616,1
Cn1cc(N)c(CO)c1,1.646797232222557,-1.6628457,1
C[C@@](C)(C)c1cn[nH]c1,1.6467040996313091,-1.8707741,1
CCn1cccc1OC,1.6464502142429351,-2.9739082,1
CC1=C(C=C(C=C1)C(C)C)OCCCN2CCNCC2,1.6463377615928647,-2.1275206,1
CCC1=CC(=CC=C1)OCCCC[NH2+]CCO,1.6462555274963375,-1.8094108,1
COC1=CC=C(C=C1)CN2CCN(CC2)CCOCCO,1.6459305541992184,-1.1959767,1
CC1=CC(=C(C=C1)OCC[NH2+]CCC[NH3+])Br,1.6456875673055644,-1.5930613,1
CCC[NH+]1CC[NH+](CC1)CC(COC(C)C2=CC=C(C=C2)Cl)O,1.64542005879879,-2.8022175,1
CCc1cc(N)[nH]c1O,1.645278378367424,-1.6714818,1
CNc1[nH]c(C)cc1C,1.6452422151803967,-3.1885293,1
CNc1cc(C)c(O)[nH]1,1.6450574361562724,-1.614746,1
COC1=C(C=C(C=C1)I)C[NH2+]CCCO,1.6449162511110305,-2.4049127,1
Cc1nc(N(C)C)c[nH]1,1.644867950963974,-0.856369,1
CNc1ccncc1F,1.6447280043840404,-0.43634653,1
CC(C)(C)C(C1=CC=CC=C1OC)O,1.6447064550876616,-2.05929,1
CCc1c[nH]c(=O)n1C,1.6445013652324674,-1.0024264,1
OCc1cc(O)[nH]c1O,1.6444228465318678,-0.818429,1
Nc1oc(O)c(N)c1N,1.6443889125823974,-2.247604,1
COC1=CC=C(C=C1)C[NH2+]CC2=CC(=C(C=C2OC)OC)OC,1.6442583783388134,-1.6582032,1
CCc1cccnc1C,1.644110505580902,-0.74086094,1
C[C@@H](C)n1ccnc1,1.644107285571098,-1.3735061,1
CC(C)(CO)[NH2+]CC1=C(C=CC(=C1)Br)OCC=C,1.6439987960100173,-2.7442153,1
Cn1nc(N)c(N)c1N,1.6438348232030866,-1.4617655,1
COc1cc(N)c(N)o1,1.643705527424812,-1.8924445,1
Nc1cc(CCO)co1,1.6434954837083815,-0.110609055,1
CC(C)(C)[NH2+]CC1=CC(=C(C=C1)OC)Cl,1.6434097819089888,-2.2826004,1
Cc1nc([C@@H](C)C)c[nH]1,1.6433349786043163,-2.270102,1
CC1CC(CN(C1)CC(COC2=CC=CC=C2CC=C)O)C,1.6429042403697969,-2.5993924,1
Cc1cncc(C)c1O,1.642899534201622,-0.18844819,1
Cn1cc(N)cc1CO,1.6426884997129436,-1.6382729,1
Cc1ncc(O)cc1N,1.6424824190855023,-0.705503,1
CN(C)C(=[SH+])[SH2+].CN(C)C(=[SH+])[SH2+].C1=CC(=C(C=C1N(CCCl)CCCl)[NH-])[NH-].[Co+3],1.6422542937755584,-2.0871506,1
CCOc1cccn1C,1.6418790387868878,-2.9202154,1
CCNCC1=CC(=C(C=C1Br)OCC=C)OC,1.6415302869558333,-3.6578596,1
CCc1cc(N)n(C)n1,1.6414728221654888,-0.9563012,1
CNc1c[nH]cc1O,1.641289033913612,-1.0092599,1
COc1oc(N)cc1N,1.6409383005380629,-1.7640418,1
CCC(=NCCN1CCNCC1)C2=C(N(C(=O)N(C2=O)C)C)O,1.64039610042572,-1.3583238,1
C[C@H](C)c1ccc(N)[nH]1,1.6402318799257274,-2.220783,1
Cc1c(N)oc(O)c1O,1.6402135506391522,-1.7820764,1
CNc1cncc(O)c1,1.6401793689966198,-0.44969678,1
CNc1ccc(O)n1C,1.6401771397590634,-1.3991003,1
CC1=CC(=NC(=N1)SCC(COCCO)O)NC2=CC=CC=C2,1.6397622538805003,-2.2668934,1
Nc1occc1CO,1.6391511950969693,-0.18135762,1
CN(C)CCN=CC1=C(N(C(=O)NC1=O)CC=C)O,1.6388713019371028,-1.5280662,1
Nc1c(O)oc(O)c1N,1.6388056632757184,-2.1674562,1
CCNc1cc(N)c[nH]1,1.6387818847417828,-1.5133047,1
COC1=CC=CC=C1OCC#CCNC2CCCC2,1.6387613262176512,-2.4877005,1
C[C@H](C)c1ccn[nH]1,1.6387486938714977,-1.3710282,1
CCOC1=C(C=C(C=C1)C2C3=CC(=C(C=C3CCN2)OCC)OC)OC,1.6385785287380217,-2.8552637,1
Cc1c(O)c(N)nn1C,1.638333807992935,-1.2935269,1
CCn1ccnc1OC,1.6382926909446716,-1.2041845,1
CCCc1cc[nH]c1O,1.6382535554409023,-1.7944607,1
COc1cc(N)c(O)[nH]1,1.6382161537885662,-1.4089057,1
CCc1ccc(NC)[nH]1,1.6381448181867595,-2.9006622,1
Nc1[nH]c(N)c(O)c1O,1.6379186744213103,-1.8158637,1
CCn1nc(C)cc1N,1.637394308209419,-0.95377207,1
Cc1ccc(N)n1C,1.6372476739168165,-1.2087581,1
CCOc1[nH]ccc1O,1.6372025937795636,-1.3941379,1
Cc1c(N)nn(C)c1C,1.636930379104614,-1.1058917,1
C1CCC(CC1)NCCCN=CC2=C(NC(=O)NC2=O)O,1.6369066005706785,-2.2174668,1
Cn1cc(N)c(CO)n1,1.6367666539907453,-0.72571063,1
COCc1coc(N)c1,1.636740893912315,-0.41960216,1
CCCc1cccnc1,1.636736930823326,-1.0930951,1
CNc1cc(N)c(O)o1,1.6364510930299758,-1.6580569,1
CCc1nc(C)c(N)o1,1.636444653010368,-0.7713485,1
Cn1cc(O)c(CN)n1,1.6361253766536712,-0.5562372,1
Cc1ccoc1O[CH+][NH-],1.6361008550405498,-0.8973458,1
Cc1nc[nH]c1CO,1.6355698011159894,0.2255621,1
CCCc1[nH]cnc1N,1.6354754300594323,-0.9889362,1
CCN1C(=C(SC1=S)C=NN2CCN(CC2)C)O,1.6354679992675778,-2.0733614,1
OC[C@@H](O)c1cnc[nH]1,1.6353186403512954,0.6921344,1
COc1ccc(O)n1C,1.6343947452306744,-1.3439565,1
CC(C)(C)NCC1=CC(=C(C=C1)OC)Br,1.6342894756793975,-3.2335875,1
C[C@H](C)c1[nH]cnc1N,1.6341594368219372,-1.2633317,1
CNc1oc(N)cc1O,1.6341529968023298,-1.5177081,1
CCOc1c[nH]nc1C,1.6339352746009823,-0.8794577,1
CCc1nc(C)oc1N,1.6338929190874096,-0.83276415,1
COc1cnn(C)c1C,1.633801768040657,-0.85579896,1
CC[NH+](CC)CCCOC1=CC=CC=C1Br,1.6337792279720302,-3.5160816,1
CNc1cn(C)cc1C,1.6337641186952587,-3.1967456,1
C[C@@H](C)[n+]1ccoc1[NH-],1.6337309278249736,-1.0205805,1
CCC1CCNC1C2=C(C=CC=C2OC)OC,1.6337150754690168,-2.7549524,1
CCc1cn(C)cc1N,1.6337091308355327,-2.2317424,1
COCc1ccnn1C,1.6334361730813978,-0.27889538,1
COc1coc(N)c1,1.633399762201309,-0.6276541,1
CCCc1cnc[nH]1,1.6333851483106612,-0.9185457,1
C[C@H](C)c1n[nH]cc1O,1.633345022034645,-1.035059,1
C[C@@H](C)c1ccncc1,1.6331077320814131,-1.5062132,1
Cn1cc(O)c(CO)n1,1.632795638823509,-0.40997386,1
CN1C2=C(C(=O)N(C1=O)C)[N+](=CN2)CCCNC3=[N+](CCCC3)C,1.6327178632020949,-2.3565264,1
CCn1nccc1NC,1.6326747646093365,-0.7682469,1
CCC[n+]1ccoc1[NH-],1.6324582808732986,-0.5395036,1
CCn1cc(C)c(N)c1,1.6319891502141952,-2.3724232,1
COc1[nH]ccc1C,1.6318474697828291,-2.3085375,1
CCCc1ccoc1,1.631435556221008,-0.97649264,1
CN(C)c1cnn(C)c1,1.631311461997032,-0.52542424,1
Cc1cncc(N)c1O,1.630972865581512,-0.47986984,1
CC[NH+]1CC[NH+](CC1)CCCOC2=CC=C(C=C2)I,1.6307786742210384,-3.2135258,1
CNc1[nH+]c(C)c(N)o1,1.6306342691659923,-1.0243878,1
COC1=C(C=C(C=C1)Br)CN2CCN(CC2)CCOCCO,1.630417042350769,-2.2055645,1
CC1=CC(=C(C(=C1)Br)OCCCNCCN(C)C)C,1.6304029238462443,-3.029861,1
CCC[NH2+]CC1=CC(=C(C(=C1)Cl)OCC=C)Cl,1.6303838514804836,-3.3020377,1
CNc1cc(O)c(N)o1,1.6301616708040236,-1.567138,1
CCOC1=CC=C(C=C1)NC2CC(=O)N(C2=O)C(C)C,1.630091325974464,-2.5882483,1
COc1cncc(C)c1,1.6300383196592327,-0.35827208,1
Cn1cc(O)cc1N,1.6299377562761306,-1.2030122,1
CCN1CCN(CC1)CCCOC2=CC=CC(=C2)C(C)C,1.629695760154724,-2.5100694,1
C[C@H](C)n1nccc1N,1.6293740068674083,-1.3709869,1
CNc1oc(C)nc1C,1.6292806265830992,-0.7422266,1
CC1=CC(=[N+](C(=C1)C)CCC2=CN=CN2)C,1.6291265614986417,-3.5012386,1
Cc1cc(O)cn1C,1.629097086024284,-1.3411996,1
CCOc1c[nH]c(O)c1,1.6288697037935256,-1.374311,1
CC[NH+]1CC[NH+](CC1)CCCOC2=CC=C(C=C2)Br,1.6286745216608045,-2.7833903,1
CC(C)(C)C1=CC(=C(C=C1)OC)CN2CCNCC2,1.628659164690971,-1.9157634,1
C[C@@](C)(C)n1cccn1,1.6286098737716674,-2.2891932,1
C[NH+](C)CC1=NC=C(S1)CSC(=[NH2+])[NH+]=C(N)N,1.628596002960205,-2.0443938,1
CN1CCn2ccnc21,1.6285343273878097,-1.137963,1
CNc1cc(O)[nH]c1O,1.6284070131540296,-1.3137767,1
CCC1=CC(=CC=C1)OCCCNC(C)(C)C,1.6282960466623302,-3.2595766,1
CCC1=CC(=CC=C1)OCCCCNCCO,1.6282598834753037,-2.156398,1
CCOc1cc[nH]c1O,1.628108543014526,-1.401825,1
CC1=CC(=C(C=C1)C(C)C)OCC#CC[NH+](CC=C)CC=C,1.6279894026517865,-3.3028467,1
C[C@@H](O)c1[nH]ncc1O,1.6276991063833233,0.08594251,1
Cc1nc(CO)c(C)[nH]1,1.6274689995288845,-0.69580007,1
CCc1ncccc1C,1.6273669499874113,-0.97463965,1
Nc1cc(CO)c(O)[nH]1,1.6273473822355269,-1.1175275,1
Cc1nc(O)n(C)c1C,1.6273075036525726,-1.2372708,1
CCc1cc(C)c(N)[nH]1,1.6270962214708329,-2.3820198,1
COc1c[nH]c(CO)c1,1.627053618264198,-0.9993825,1
COC1=C(C=C(C=C1)I)CNCCCO,1.626968164157867,-2.7339368,1
CCN1CCN(CC1)CC#CCOC2=CC=CC=C2OC,1.6267370665311809,-1.9188254,1
CNc1oc(N)cc1C,1.626548076725006,-1.3752356,1
COc1cc(C)co1,1.626520582795143,-0.9155123,1
C[C@@](C)(O)c1c[nH]cn1,1.6264762457370754,0.19566464,1
COCCCN1C(=O)C=C(NC1=S)N,1.6258302622318266,-1.2226701,1
CNc1cc(N)oc1O,1.625765614342689,-1.6132402,1
C[N+](C)(C)CCN=CC1=C(NC(=S)NC1=O)O,1.6257465419769286,-1.4299746,1
CCOc1nccn1C,1.6255899999618526,-1.042923,1
CCn1c(C)c[nH]c1=O,1.6252117726564403,-0.95194054,1
C[NH+](C)CC[NH2+]CCCOC1=CC=CC=C1,1.6251394462823865,-0.7979491,1
Cc1coc(O)c1N,1.625062166047096,-0.9924681,1
Nc1c[nH]c(N)c1O,1.624885808587074,-1.3975348,1
CNc1cc(C)c(N)o1,1.6248323068857191,-1.4090796,1
COCc1cc(O)c[nH]1,1.6243924040079114,-0.87840104,1
C[C@H]1[C@@H](C)c2nccn21,1.6243086837530134,-3.1656919,1
Nc1oc(CO)cc1O,1.6235529722213742,-0.95425224,1
CCN1CCN(CC1)CCOCCOC2=CC=CC=C2Br,1.6231742495298382,-2.5835242,1
Cc1c[nH]cc1O[CH+][NH-],1.6231073724031444,-1.2072985,1
Cc1c(O)[nH]c(=O)n1C,1.62295231654644,-1.1406138,1
CC1=CC(=C(C(=C1)Br)OCCC[NH2+]CC=C)Cl,1.6227021465539928,-3.3593574,1
CC(C)COC1=CC=C(C=C1)C2CC(=O)N(C2=O)C,1.6225020105600354,-3.4586208,1
Cc1cc(C)c(N)o1,1.6224866535902025,-0.75820756,1
CN1CCc2[nH]cnc21,1.6222035404205322,-1.1339512,1
CCn1c(N)ccc1N,1.6221572218179698,-1.4936275,1
CCc1cc[nH]c1N,1.6216866050004954,-1.5830694,1
C#CCc1[nH]ccc1N,1.6216048662900922,-1.867782,1
CC(C)SCCCOC1=CC=C(C=C1)OC,1.6215914908647533,-3.6691036,1
Cc1[nH]cnc1N1CC1,1.6214557550668711,-1.4510713,1
CCc1cncc(N)c1,1.6212551236867905,-0.4885714,1
CC(C)(C)NCC1=CC(=C(C=C1)OC)Cl,1.6209217288255688,-3.1658037,1
CCCOC1=C(C=C(C=C1)C[NH+](C)C)Cl,1.620467707443237,-2.5215516,1
Cn1cc(CO)cc1O,1.6204530935525892,-1.2089295,1
CCCc1n[nH]cc1O,1.6203681348323815,-0.6595373,1
CC[NH+]1CC[NH+](CC1)CCCSC2=CC=C(C=C2)C,1.6203337054967877,-2.7673647,1
CC1=CC(=C(C=C1)OCCCON2C(=O)CCC2=O)OC,1.6195611508369443,-2.4472275,1
OC[C@@H](O)c1ccn[nH]1,1.6188676102638242,0.6958523,1
COC1=CC(=C(C=C1)OC)CN(CC=C)CC=C,1.61885076713562,-2.6927073,1
CCc1[nH]cnc1OC,1.618599358677864,-1.1993425,1
Cc1cc(N)c(C)[nH]1,1.6183692518234252,-1.4991317,1
CN(C=N)c1ccoc1,1.6183655364274978,-0.8226187,1
Cc1ncccc1N,1.6182067651748655,-0.19102311,1
C1CC2=C(C=CC=N2)C(C1)(CN)O,1.6181592081069942,-0.53933525,1
COC1=CC=CC(=C1)C[NH+]2CCC(CC2)[NH+]3CCCCCC3,1.618025206160545,-2.0210562,1
CC(C)(CO)NCC1=C(C=CC(=C1)Br)OCC=C,1.6177383775949474,-3.0571384,1
Cc1[nH]nc(CO)c1O,1.6171845359086987,-0.13098884,1
CCC1=C(C=CC(=C1)OCCOCCN2CCN(CC2)CC)Cl,1.61714540040493,-3.2270918,1
CCc1c[nH]cc1O,1.6168484164237973,-1.396775,1
CCN1CCN(CC1)CCCOC2=C(C=C(C=C2)C)Cl,1.6165529186010357,-3.616391,1
Cc1nc(C)c(CO)[nH]1,1.6164637490987777,-0.62644815,1
C[C@@H](CO)c1c[nH]cn1,1.6164530982971188,-0.095094204,1
Cc1[nH]nc(CN)c1O,1.6164486398220062,-0.25772858,1
CCc1cc(C)[nH]c1N,1.6161050895452496,-2.220691,1
Cc1nccc(O)c1O,1.6158353518009183,-0.2803104,1
Cc1n[nH]c(CO)c1O,1.6157731808423992,-0.050911665,1
CCc1ccc(C)o1,1.615694414448738,-1.0667601,1
CCCc1ccc(N)[nH]1,1.6156921852111812,-2.2824063,1
CCc1ccc(OC)o1,1.6156691497564313,-1.6463778,1
[NH-][CH+]Oc1occc1N,1.6152659054517744,-1.2511501,1
CC1=CC(=C(C=C1)OCCNCCCN)Br,1.614990470767021,-1.9921445,1
Cc1[nH]cnc1CO,1.614936969065666,0.1464181,1
CCCc1ccncc1,1.6148814858198164,-1.1143475,1
CC1=CC(=C(C=C1)OCCC[NH2+]CC(C)O)CC=C,1.6146724328756328,-2.6903505,1
CC1=CC=C(C=C1)OCC(C[NH+]2CC3(CC2CC(C3)(C)C)C)O,1.6146228942632672,-3.3462632,1
CN(C)c1ccn(C)c1,1.614524312424659,-2.7146587,1
COC1=CC(=C(C=C1)CN2CCN(CC2)CC3CCC=CC3)OC,1.61416812980175,-3.0713706,1
COc1cc[nH]c1N,1.6137190622806543,-0.984643,1
COc1cc(N)oc1N,1.6131855314254755,-1.5592604,1
Cc1c[nH]c(C)c1CO,1.6130644095182416,-1.9650798,1
Nc1[nH]ccc1CO,1.6129965416193004,-0.95960784,1
CC[C@@H](C)c1ncc[nH]1,1.6125873526811598,-2.0932922,1
CCCCc1c[nH]cn1,1.612315633392334,-2.2247086,1
CC(C)(CO)NCC1=C(C=CC(=C1)Cl)OCC=C,1.612291111779213,-2.8889704,1
Cc1cc(N)c(F)cn1,1.6120835449934003,-0.6072252,1
CC(C)[C@H](CO)NCc1nc(ncc1F)N2CCC(F)(F)CC2,1.6120117140054702,-2.4459944,1
CCn1c(N)ccc1O,1.61192229681015,-1.5079167,1
CO[CH+]Nc1cn[nH]c1,1.6118477411985397,-0.5785239,1
CC1=CC(=C(C(=C1)C2=CSC(=N2)CCN)OC)C,1.611778882527351,-3.1228893,1
CCOc1ccc(C)o1,1.6112034915447233,-1.5306873,1
Cl.COCCOc1cc(CC2CCNCC2)ccc1Br,1.6109746231555937,-2.9456532,1
Cc1cc(CO)[nH]c1O,1.6108331904172897,-1.2061908,1
Nc1c[nH]c(O)c1O,1.6107207377672197,-1.2228129,1
C[C@]1(C)Cc2nccn21,1.610660300660133,-2.6878345,1
C1C[NH+](CC[NH+]1CCOCCO)CC2=C(C=C(C=C2)F)F,1.6105763327121734,-1.7545394,1
CC1=CC=C(C=C1)SCCC[NH2+]CC(C)O,1.6102045454263685,-1.9413191,1
CN1C2=C(C(=O)NC1=O)[N+](=C(N2)NCCCO)CCO,1.610119586706161,-1.380456,1
CC1CC(C(C[NH+]1C)C)N2C3=C(C(=CC(=N3)C)C)C(=O)N2,1.6099964832544322,-3.569843,1
OCCc1[nH]ncc1O,1.6097128746986389,0.34303546,1
CN(C)CCN(C)c1ccnc(N)n1,1.609515463328361,-0.955189,1
CNc1[nH]cnc1CO,1.6095077848434447,-0.3986442,1
CC1CCNC1C2=CC(=C(C=C2)OC)OC,1.6093965706586837,-2.0371013,1
CC(C)[C@H](CO)NCc1nc(ccc1F)c2ccc(C)s2,1.6090123987197873,-3.1352868,1
CCNc1c[nH]c(O)c1,1.6087679256677627,-1.4190221,1
CCN(C)c1c[nH]cn1,1.6087258178472514,-1.1351566,1
CCCn1nccc1N,1.608337682819366,-0.8884754,1
CC1=CC=C(S1)C(C2=CC=C(C=C2)N(C)C)N3CCCNCC3,1.608306225800514,-3.3213873,1
CC(C)[C@H](CO)NCc1nc(ccc1F)c2ccccc2F,1.608122189855575,-3.5110126,1
CCc1nc[nH]c1OC,1.6079564831972122,-0.68811226,1
CC1=CC=C(C=C1)COC2=C(C=C(C=C2)C[NH2+]CC[NH2+]CC(C)O)OC,1.6078995137929917,-2.095302,1
CCc1c[nH]c([NH-])c1O,1.6076542976617811,-1.5560786,1
CNc1oc(O)cc1C,1.6075973282575604,-1.5187645,1
COc1c[nH]cc1O,1.6075844482183452,-0.83684134,1
CCc1ncccc1O,1.6075037002801893,-0.35360146,1
CCOC1=CC=CC(=C1)C2C3=CC(=C(C=C3CCN2)OC)OCCN(C)C,1.607375395274162,-2.5885227,1
CCc1cc(N)oc1N,1.6069778479099273,-1.4726837,1
CNc1cc(C)co1,1.606842359805107,-0.41565132,1
CCCn1ccnc1,1.6061594700336452,-0.9203849,1
Cc1cc(CO)[nH]c1N,1.6058847784280776,-1.6735194,1
Cc1c(O)nn(C)c1N,1.6058466336965558,-1.3633738,1
CCOC1=NC(=NC(=N1)NC2=C(C=C(C=C2)OC)OC)NCCO,1.6057091640472412,-2.454612,1
CNc1cccn1C,1.6056494700193404,-1.9040706,1
C[C@@H](C)c1cc(O)c[nH]1,1.6055134865283964,-1.9988818,1
Cc1cncc(O)c1C,1.6055087803602217,-0.49721503,1
CNc1[nH+]cncc1O,1.6055030834197996,-0.10121012,1
Cc1cncn1[C@@H](C)C,1.6049044092893596,-1.7973735,1
COC1=C(C=C(C(=C1)CO)Br)OCCO,1.604877163052559,-1.8593981,1
Cc1c(O)ccn1C,1.6047731319665908,-1.2433124,1
Cn1ccc(O)c1O,1.6046391300201417,-0.9594276,1
CNc1oc(N)c[n+]1C,1.6045635836362837,-1.06056,1
CNc1cn[nH+]cc1O,1.604525438904762,-0.28508782,1
C1CCCC(CCC1)NCC(COC2=CC=CC=C2F)O,1.60451701734066,-3.2037282,1
CCC1=C(N(C(=NC1=O)SCC=C)CC=C)O,1.6043391737222668,-2.7271473,1
CCCc1ccn[nH]1,1.6042841858625407,-0.9145553,1
COc1nc(C)cn1C,1.6041402761936183,-1.3339579,1
Cn1ccnc1[C@@H]1CC1,1.603651082396507,-3.536157,1
CC(C)[C@H](CO)NCc1nc(ccc1F)c2cc(F)cc(F)c2,1.6036307715654372,-3.694625,1
CC(C[NH2+]CCCOC1=CC=CC=C1F)O,1.6035203004598615,-1.5140972,1
CCn1c(O)c[nH]c1=O,1.60342122323513,-0.96733665,1
CC(C)[C@H](CO)NCc1nc(ccc1F)c2ccc(F)c(F)c2,1.6033082751989365,-3.637228,1
CC(C)C1=C(C=CC(=C1)C(CN2CCNCC2)O)OC,1.603126468491554,-2.0190787,1
CCc1[nH]c(=O)[nH]c1N,1.6027826705217358,-1.0944221,1
CCc1c[nH+]c(NC)o1,1.6027742489576338,-0.4320693,1
[NH-]c1[nH]cc(CO)c1O,1.6027237195730208,-0.81347895,1
OCCc1cc(O)c[nH]1,1.6027152980089183,-0.75625443,1
CCCOC1=C(C=C(C=C1)CN(C)C)Cl,1.6026481731891629,-3.0681603,1
CNc1cc(C)cn1C,1.6026414854764934,-3.1591456,1
COCc1c[nH]c(O)c1,1.6025954145669936,-0.88324213,1
COc1ccc(CO)[nH]1,1.602470081877708,-0.9913969,1
CC1=CC=CC=C1OCC(CN2CCCC2)O,1.602004914307594,-2.0236688,1
CNc1[nH+]c(CO)co1,1.6019474495172497,-0.011280775,1
CN(C)c1ccc(O)[nH]1,1.601698765683174,-1.1768982,1
CCn1c(N)coc1=O,1.60116994099617,-0.8939228,1
Cc1ccoc1C,1.6008323353528977,0.118958,1
Cc1nc(O)c(C)n1C,1.6008224276304244,-1.2421806,1
Cn1nc(O)c(N)c1N,1.600250504350662,-1.6944226,1
CCOC1=C(C=C(C=C1)C(C2=CC=CO2)N3CCCNCC3)OCC,1.5999480711221694,-2.7545652,1
[NH-][CH+]Oc1c[nH]cc1O,1.5999099263906476,-1.0715616,1
Cc1cc(O)c(O)[nH]1,1.5998395815610884,-0.9248402,1
CNc1coc(=O)n1C,1.599779144454002,-0.8043592,1
C[C@H](C)n1ccoc1=O,1.5997543751478194,-0.91582274,1
CCN(C)c1ncco1,1.5997078088521954,-0.62160826,1
CCc1nc(C)c(O)[nH]1,1.5996538117647168,-0.8522706,1
CC(C)[C@@H](CO)NCc1nc(CCc2ccc(F)c(F)c2)ccc1F,1.5995502760648723,-3.144007,1
CCN1CCN(CC1)CCCCOC2=CC=CC=C2F,1.5995373960256574,-3.2567139,1
COC1=C(C=C(C=C1)CCNCC2=CC(=C(C=C2)OCC3=CC=CS3)OC)OC,1.5993711939811703,-3.6377327,1
Cc1cc(F)c(N)cn1,1.599123005533218,-0.60617685,1
CNc1[nH+]nccc1N,1.5990402760505673,-0.47726822,1
CC=CC1=CC(=C(C(=C1)OC)O)C[NH+]2CCN(CC2)C3=CC=C(C=C3)OC,1.599024671387672,-2.7274241,1
COc1ccnc(C)c1,1.598660562586784,-0.2988305,1
CC1=CC(=C(C=C1)OCCCNCC(C)O)CC=C,1.5985842731237407,-2.9306011,1
