smiles,reaction_energy
O=S(=O)(O)c1cc(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)nc(cn2)S(=O)(=O)O,-0.06398
c1cc(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)nc(S(=O)(=O)O)c(n2)S(=O)(=O)O,-0.05535
O=S(=O)(O)c(c1)cc(S(=O)(=O)O)c(c12)nc(S(=O)(=O)O)c(n2)S(=O)(=O)O,-0.04931
O=S(=O)(O)c1ccc(S(=O)(=O)O)c(c12)nc(S(=O)(=O)O)c(n2)S(=O)(=O)O,-0.04656
O=S(=O)(O)c(c1)c(S(=O)(=O)O)cc(c12)nc(S(=O)(=O)O)c(n2)S(=O)(=O)O,-0.04978
O=S(=O)(O)c1c(S(=O)(=O)O)c(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)nc(S(=O)(=O)O)c(n2)S(=O)(=O)O,-0.06522
O=C(O)c1c(C(=O)O)nc(c(C(=O)O)c1C(=O)O)-c2nc(C(=O)O)c(C(=O)O)c(C(=O)O)c2C(=O)O,-0.0005
O=C(O)c1c(C(=O)O)nc(cc1C(=O)O)-c2nc(C(=O)O)c(C(=O)O)c(C(=O)O)c2C(=O)O,-0.00525
O=C(O)c1cc(C(=O)O)c(C(=O)O)nc1-c2nc(C(=O)O)c(C(=O)O)c(C(=O)O)c2C(=O)O,-0.01349
O=C(O)c(n1)c(C(=O)O)ccc1-c2nc(C(=O)O)c(C(=O)O)c(C(=O)O)c2C(=O)O,-0.01922
O=C(O)c(c1)nc(c(C(=O)O)c1C(=O)O)-c2nc(C(=O)O)c(C(=O)O)c(C(=O)O)c2C(=O)O,-0.00838
O=C(O)c(c1)nc(cc1C(=O)O)-c2nc(C(=O)O)c(C(=O)O)c(C(=O)O)c2C(=O)O,-0.00939
O=C(O)c1ccc(C(=O)O)nc1-c2nc(C(=O)O)c(C(=O)O)c(C(=O)O)c2C(=O)O,-0.00923
O=C(O)c(n1)cccc1-c2nc(C(=O)O)c(C(=O)O)c(C(=O)O)c2C(=O)O,-0.00865
O=C(O)c1cnc(c(C(=O)O)c1C(=O)O)-c2nc(C(=O)O)c(C(=O)O)c(C(=O)O)c2C(=O)O,-0.01288
O=C(O)c1cnc(cc1C(=O)O)-c2nc(C(=O)O)c(C(=O)O)c(C(=O)O)c2C(=O)O,-0.02463
O=C(O)c1cc(C(=O)O)cnc1-c2nc(C(=O)O)c(C(=O)O)c(C(=O)O)c2C(=O)O,-0.02475
n1cc(C(=O)O)ccc1-c2nc(C(=O)O)c(C(=O)O)c(C(=O)O)c2C(=O)O,-0.02137
O=C(O)c1c(C(=O)O)c(ncc1)-c2nc(C(=O)O)c(C(=O)O)c(C(=O)O)c2C(=O)O,-0.00994
O=C(O)c1cc(ncc1)-c2nc(C(=O)O)c(C(=O)O)c(C(=O)O)c2C(=O)O,-0.01708
O=C(O)c1cccnc1-c2nc(C(=O)O)c(C(=O)O)c(C(=O)O)c2C(=O)O,-0.0146
n1ccccc1-c2nc(C(=O)O)c(C(=O)O)c(C(=O)O)c2C(=O)O,-0.01571
O=C(O)c1c(C(=O)O)nc(cc1C(=O)O)-c2nc(C(=O)O)c(C(=O)O)c(c2)C(=O)O,-0.02546
O=C(O)c1cc(C(=O)O)c(C(=O)O)nc1-c2nc(C(=O)O)c(C(=O)O)c(c2)C(=O)O,-0.03652
O=C(O)c(n1)c(C(=O)O)ccc1-c2nc(C(=O)O)c(C(=O)O)c(c2)C(=O)O,-0.03454
O=C(O)c(c1)nc(c(C(=O)O)c1C(=O)O)-c2nc(C(=O)O)c(C(=O)O)c(c2)C(=O)O,-0.01488
O=C(O)c(c1)nc(cc1C(=O)O)-c2nc(C(=O)O)c(C(=O)O)c(c2)C(=O)O,-0.02633
O=C(O)c1ccc(C(=O)O)nc1-c2nc(C(=O)O)c(C(=O)O)c(c2)C(=O)O,-0.02225
O=C(O)c(n1)cccc1-c2nc(C(=O)O)c(C(=O)O)c(c2)C(=O)O,-0.02344
O=C(O)c1cnc(c(C(=O)O)c1C(=O)O)-c2nc(C(=O)O)c(C(=O)O)c(c2)C(=O)O,-0.01155
O=C(O)c1cnc(cc1C(=O)O)-c2nc(C(=O)O)c(C(=O)O)c(c2)C(=O)O,-0.03609
O=C(O)c1cc(C(=O)O)cnc1-c2nc(C(=O)O)c(C(=O)O)c(c2)C(=O)O,-0.03173
n1cc(C(=O)O)ccc1-c2nc(C(=O)O)c(C(=O)O)c(c2)C(=O)O,-0.031
O=C(O)c1c(C(=O)O)c(ncc1)-c2nc(C(=O)O)c(C(=O)O)c(c2)C(=O)O,-0.01642
O=C(O)c1cc(ncc1)-c2nc(C(=O)O)c(C(=O)O)c(c2)C(=O)O,-0.02726
O=C(O)c1cccnc1-c2nc(C(=O)O)c(C(=O)O)c(c2)C(=O)O,-0.02248
n1ccccc1-c2nc(C(=O)O)c(C(=O)O)c(c2)C(=O)O,-0.02589
O=C(O)c1cc(C(=O)O)c(C(=O)O)nc1-c2nc(C(=O)O)c(C(=O)O)cc2C(=O)O,-0.04394
O=C(O)c(n1)c(C(=O)O)ccc1-c2nc(C(=O)O)c(C(=O)O)cc2C(=O)O,-0.04057
O=C(O)c(c1)nc(c(C(=O)O)c1C(=O)O)-c2nc(C(=O)O)c(C(=O)O)cc2C(=O)O,-0.02862
O=C(O)c(c1)nc(cc1C(=O)O)-c2nc(C(=O)O)c(C(=O)O)cc2C(=O)O,-0.03359
O=C(O)c1ccc(C(=O)O)nc1-c2nc(C(=O)O)c(C(=O)O)cc2C(=O)O,-0.03017
O=C(O)c(n1)cccc1-c2nc(C(=O)O)c(C(=O)O)cc2C(=O)O,-0.02788
O=C(O)c1cnc(c(C(=O)O)c1C(=O)O)-c2nc(C(=O)O)c(C(=O)O)cc2C(=O)O,-0.02407
O=C(O)c1cnc(cc1C(=O)O)-c2nc(C(=O)O)c(C(=O)O)cc2C(=O)O,-0.04535
O=C(O)c1cc(C(=O)O)cnc1-c2nc(C(=O)O)c(C(=O)O)cc2C(=O)O,-0.04323
n1cc(C(=O)O)ccc1-c2nc(C(=O)O)c(C(=O)O)cc2C(=O)O,-0.0385
O=C(O)c1c(C(=O)O)c(ncc1)-c2nc(C(=O)O)c(C(=O)O)cc2C(=O)O,-0.0309
O=C(O)c1cc(ncc1)-c2nc(C(=O)O)c(C(=O)O)cc2C(=O)O,-0.03191
O=C(O)c1cccnc1-c2nc(C(=O)O)c(C(=O)O)cc2C(=O)O,-0.0325
n1ccccc1-c2nc(C(=O)O)c(C(=O)O)cc2C(=O)O,-0.02947
O=C(O)c(n1)c(C(=O)O)ccc1-c2nc(C(=O)O)c(cc2)C(=O)O,-0.03558
O=C(O)c(c1)nc(c(C(=O)O)c1C(=O)O)-c2nc(C(=O)O)c(cc2)C(=O)O,-0.0187
O=C(O)c(c1)nc(cc1C(=O)O)-c2nc(C(=O)O)c(cc2)C(=O)O,-0.02784
O=C(O)c1ccc(C(=O)O)nc1-c2nc(C(=O)O)c(cc2)C(=O)O,-0.01956
O=C(O)c(n1)cccc1-c2nc(C(=O)O)c(cc2)C(=O)O,-0.01913
O=C(O)c1cnc(c(C(=O)O)c1C(=O)O)-c2nc(C(=O)O)c(cc2)C(=O)O,-0.02243
O=C(O)c1cnc(cc1C(=O)O)-c2nc(C(=O)O)c(cc2)C(=O)O,-0.04044
O=C(O)c1cc(C(=O)O)cnc1-c2nc(C(=O)O)c(cc2)C(=O)O,-0.03258
n1cc(C(=O)O)ccc1-c2nc(C(=O)O)c(cc2)C(=O)O,-0.02888
O=C(O)c1c(C(=O)O)c(ncc1)-c2nc(C(=O)O)c(cc2)C(=O)O,-0.01971
O=C(O)c1cc(ncc1)-c2nc(C(=O)O)c(cc2)C(=O)O,-0.02471
O=C(O)c1cccnc1-c2nc(C(=O)O)c(cc2)C(=O)O,-0.02086
n1ccccc1-c2nc(C(=O)O)c(cc2)C(=O)O,-0.01945
O=C(O)c(c1)nc(c(C(=O)O)c1C(=O)O)-c2nc(C(=O)O)cc(C(=O)O)c2C(=O)O,8e-05
O=C(O)c(c1)nc(cc1C(=O)O)-c2nc(C(=O)O)cc(C(=O)O)c2C(=O)O,-0.01734
O=C(O)c1ccc(C(=O)O)nc1-c2nc(C(=O)O)cc(C(=O)O)c2C(=O)O,-0.00747
O=C(O)c(n1)cccc1-c2nc(C(=O)O)cc(C(=O)O)c2C(=O)O,-0.0122
O=C(O)c1cnc(c(C(=O)O)c1C(=O)O)-c2nc(C(=O)O)cc(C(=O)O)c2C(=O)O,-0.00932
O=C(O)c1cnc(cc1C(=O)O)-c2nc(C(=O)O)cc(C(=O)O)c2C(=O)O,-0.02102
O=C(O)c1cc(C(=O)O)cnc1-c2nc(C(=O)O)cc(C(=O)O)c2C(=O)O,-0.02438
n1cc(C(=O)O)ccc1-c2nc(C(=O)O)cc(C(=O)O)c2C(=O)O,-0.01647
O=C(O)c1c(C(=O)O)c(ncc1)-c2nc(C(=O)O)cc(C(=O)O)c2C(=O)O,-0.00845
O=C(O)c1cc(ncc1)-c2nc(C(=O)O)cc(C(=O)O)c2C(=O)O,-0.01435
O=C(O)c1cccnc1-c2nc(C(=O)O)cc(C(=O)O)c2C(=O)O,-0.01229
n1ccccc1-c2nc(C(=O)O)cc(C(=O)O)c2C(=O)O,-0.01772
O=C(O)c(c1)nc(cc1C(=O)O)-c2nc(C(=O)O)cc(c2)C(=O)O,-0.01502
O=C(O)c1ccc(C(=O)O)nc1-c2nc(C(=O)O)cc(c2)C(=O)O,-0.01212
O=C(O)c(n1)cccc1-c2nc(C(=O)O)cc(c2)C(=O)O,-0.00786
O=C(O)c1cnc(c(C(=O)O)c1C(=O)O)-c2nc(C(=O)O)cc(c2)C(=O)O,-0.01986
O=C(O)c1cnc(cc1C(=O)O)-c2nc(C(=O)O)cc(c2)C(=O)O,-0.03037
O=C(O)c1cc(C(=O)O)cnc1-c2nc(C(=O)O)cc(c2)C(=O)O,-0.02465
n1cc(C(=O)O)ccc1-c2nc(C(=O)O)cc(c2)C(=O)O,-0.02041
O=C(O)c1c(C(=O)O)c(ncc1)-c2nc(C(=O)O)cc(c2)C(=O)O,-0.01516
O=C(O)c1cc(ncc1)-c2nc(C(=O)O)cc(c2)C(=O)O,-0.01447
O=C(O)c1cccnc1-c2nc(C(=O)O)cc(c2)C(=O)O,-0.01676
n1ccccc1-c2nc(C(=O)O)cc(c2)C(=O)O,-0.01061
O=C(O)c1ccc(C(=O)O)nc1-c2nc(C(=O)O)ccc2C(=O)O,-0.01376
O=C(O)c(n1)cccc1-c2nc(C(=O)O)ccc2C(=O)O,-0.00297
O=C(O)c1cnc(c(C(=O)O)c1C(=O)O)-c2nc(C(=O)O)ccc2C(=O)O,-0.01608
O=C(O)c1cnc(cc1C(=O)O)-c2nc(C(=O)O)ccc2C(=O)O,-0.02664
O=C(O)c1cc(C(=O)O)cnc1-c2nc(C(=O)O)ccc2C(=O)O,-0.02628
n1cc(C(=O)O)ccc1-c2nc(C(=O)O)ccc2C(=O)O,-0.01515
O=C(O)c1c(C(=O)O)c(ncc1)-c2nc(C(=O)O)ccc2C(=O)O,-0.01656
O=C(O)c1cc(ncc1)-c2nc(C(=O)O)ccc2C(=O)O,-0.00858
O=C(O)c1cccnc1-c2nc(C(=O)O)ccc2C(=O)O,-0.0142
n1ccccc1-c2nc(C(=O)O)ccc2C(=O)O,-0.00303
O=C(O)c(n1)cccc1-c2nc(C(=O)O)ccc2,0.00547
O=C(O)c1cnc(c(C(=O)O)c1C(=O)O)-c2nc(C(=O)O)ccc2,-0.02044
O=C(O)c1cnc(cc1C(=O)O)-c2nc(C(=O)O)ccc2,-0.02321
O=C(O)c1cc(C(=O)O)cnc1-c2nc(C(=O)O)ccc2,-0.01899
n1cc(C(=O)O)ccc1-c2nc(C(=O)O)ccc2,-0.00771
O=C(O)c1c(C(=O)O)c(ncc1)-c2nc(C(=O)O)ccc2,0.00043
O=C(O)c1cc(ncc1)-c2nc(C(=O)O)ccc2,-0.00195
O=C(O)c1cccnc1-c2nc(C(=O)O)ccc2,-0.00257
n1ccccc1-c2nc(C(=O)O)ccc2,0.00896
O=C(O)c1cnc(c(C(=O)O)c1C(=O)O)-c2ncc(C(=O)O)c(C(=O)O)c2C(=O)O,-0.02101
O=C(O)c1cnc(cc1C(=O)O)-c2ncc(C(=O)O)c(C(=O)O)c2C(=O)O,-0.02982
O=C(O)c1cc(C(=O)O)cnc1-c2ncc(C(=O)O)c(C(=O)O)c2C(=O)O,-0.02933
n1cc(C(=O)O)ccc1-c2ncc(C(=O)O)c(C(=O)O)c2C(=O)O,-0.02301
O=C(O)c1c(C(=O)O)c(ncc1)-c2ncc(C(=O)O)c(C(=O)O)c2C(=O)O,-0.01144
O=C(O)c1cc(ncc1)-c2ncc(C(=O)O)c(C(=O)O)c2C(=O)O,-0.02266
O=C(O)c1cccnc1-c2ncc(C(=O)O)c(C(=O)O)c2C(=O)O,-0.02084
n1ccccc1-c2ncc(C(=O)O)c(C(=O)O)c2C(=O)O,-0.02336
O=C(O)c1cnc(cc1C(=O)O)-c2ncc(C(=O)O)c(c2)C(=O)O,-0.04563
O=C(O)c1cc(C(=O)O)cnc1-c2ncc(C(=O)O)c(c2)C(=O)O,-0.04034
n1cc(C(=O)O)ccc1-c2ncc(C(=O)O)c(c2)C(=O)O,-0.03538
O=C(O)c1c(C(=O)O)c(ncc1)-c2ncc(C(=O)O)c(c2)C(=O)O,-0.02128
O=C(O)c1cc(ncc1)-c2ncc(C(=O)O)c(c2)C(=O)O,-0.03082
O=C(O)c1cccnc1-c2ncc(C(=O)O)c(c2)C(=O)O,-0.03113
n1ccccc1-c2ncc(C(=O)O)c(c2)C(=O)O,-0.02518
O=C(O)c1cc(C(=O)O)cnc1-c2ncc(C(=O)O)cc2C(=O)O,-0.03833
n1cc(C(=O)O)ccc1-c2ncc(C(=O)O)cc2C(=O)O,-0.02899
O=C(O)c1c(C(=O)O)c(ncc1)-c2ncc(C(=O)O)cc2C(=O)O,-0.02358
O=C(O)c1cc(ncc1)-c2ncc(C(=O)O)cc2C(=O)O,-0.02237
O=C(O)c1cccnc1-c2ncc(C(=O)O)cc2C(=O)O,-0.02743
n1ccccc1-c2ncc(C(=O)O)cc2C(=O)O,-0.01627
n1cc(C(=O)O)ccc1-c2ncc(cc2)C(=O)O,-0.02032
O=C(O)c1c(C(=O)O)c(ncc1)-c2ncc(cc2)C(=O)O,-0.00763
O=C(O)c1cc(ncc1)-c2ncc(cc2)C(=O)O,-0.01586
O=C(O)c1cccnc1-c2ncc(cc2)C(=O)O,-0.01676
n1ccccc1-c2ncc(cc2)C(=O)O,-0.00497
O=C(O)c1c(C(=O)O)c(ncc1)-c2nccc(C(=O)O)c2C(=O)O,-0.00531
O=C(O)c1cc(ncc1)-c2nccc(C(=O)O)c2C(=O)O,-0.01056
O=C(O)c1cccnc1-c2nccc(C(=O)O)c2C(=O)O,-0.01206
n1ccccc1-c2nccc(C(=O)O)c2C(=O)O,-0.00385
O=C(O)c1cc(ncc1)-c2nccc(c2)C(=O)O,-0.01243
O=C(O)c1cccnc1-c2nccc(c2)C(=O)O,-0.01119
n1ccccc1-c2nccc(c2)C(=O)O,-0.00248
O=C(O)c1cccnc1-c2ncccc2C(=O)O,-0.01564
n1ccccc1-c2ncccc2C(=O)O,-0.00203
n1ccccc1-c2ncccc2,0.01463
n1ccccc1-c2nc(F)c(F)c(F)c2F,0.02461
n1c(F)cccc1-c2nc(F)c(F)c(F)c2,0.0365
n1cc(F)ccc1-c2nc(F)c(F)c(F)c2,0.0327
c1cnc(cc1F)-c2nc(F)c(F)c(F)c2,0.02739
Fc1cccnc1-c2nc(F)c(F)c(F)c2,0.02354
n1c(F)cccc1-c2nc(F)c(F)cc2F,0.03249
n1cc(F)ccc1-c2nc(F)c(F)cc2F,0.02833
c1cnc(cc1F)-c2nc(F)c(F)cc2F,0.02264
Fc1cccnc1-c2nc(F)c(F)cc2F,0.02334
n1c(F)c(F)ccc1-c2nc(F)c(F)cc2,0.04316
c1c(F)nc(cc1F)-c2nc(F)c(F)cc2,0.03692
Fc1ccc(F)nc1-c2nc(F)c(F)cc2,0.03273
Fc1cnc(cc1F)-c2nc(F)c(F)cc2,0.03244
Fc1cc(F)cnc1-c2nc(F)c(F)cc2,0.02876
c1cnc(c(F)c1F)-c2nc(F)c(F)cc2,0.02505
n1c(F)cccc1-c2nc(F)cc(F)c2F,0.02762
n1cc(F)ccc1-c2nc(F)cc(F)c2F,0.0238
c1cnc(cc1F)-c2nc(F)cc(F)c2F,0.01794
Fc1cccnc1-c2nc(F)cc(F)c2F,0.01808
c1c(F)nc(cc1F)-c2nc(F)cc(F)c2,0.03048
Fc1ccc(F)nc1-c2nc(F)cc(F)c2,0.02588
Fc1cnc(cc1F)-c2nc(F)cc(F)c2,0.02613
Fc1cc(F)cnc1-c2nc(F)cc(F)c2,0.02215
c1cnc(c(F)c1F)-c2nc(F)cc(F)c2,0.01827
Fc1ccc(F)nc1-c2nc(F)ccc2F,0.02528
Fc1cnc(cc1F)-c2nc(F)ccc2F,0.02171
Fc1cc(F)cnc1-c2nc(F)ccc2F,0.0221
c1cnc(c(F)c1F)-c2nc(F)ccc2F,0.01756
Fc1cnc(c(F)c1F)-c2nc(F)ccc2,0.02342
n1cc(F)ccc1-c2ncc(F)c(F)c2F,0.01945
c1cnc(cc1F)-c2ncc(F)c(F)c2F,0.01384
Fc1cccnc1-c2ncc(F)c(F)c2F,0.01433
Fc1cnc(cc1F)-c2ncc(F)c(F)c2,0.02215
Fc1cc(F)cnc1-c2ncc(F)c(F)c2,0.01786
c1cnc(c(F)c1F)-c2ncc(F)c(F)c2,0.01418
Fc1cc(F)cnc1-c2ncc(F)cc2F,0.01856
c1cnc(c(F)c1F)-c2ncc(F)cc2F,0.01446
c1cnc(c(F)c1F)-c2nccc(F)c2F,0.01002
n1c(F)cccc1-c2nc(F)c(F)c(F)c2F,0.03293
n1cc(F)ccc1-c2nc(F)c(F)c(F)c2F,0.02904
c1cnc(cc1F)-c2nc(F)c(F)c(F)c2F,0.02316
Fc1cccnc1-c2nc(F)c(F)c(F)c2F,0.02361
n1c(F)c(F)ccc1-c2nc(F)c(F)c(F)c2,0.04239
c1c(F)nc(cc1F)-c2nc(F)c(F)c(F)c2,0.03573
Fc1ccc(F)nc1-c2nc(F)c(F)c(F)c2,0.03151
Fc1cnc(cc1F)-c2nc(F)c(F)c(F)c2,0.03165
Fc1cc(F)cnc1-c2nc(F)c(F)c(F)c2,0.02762
c1cnc(c(F)c1F)-c2nc(F)c(F)c(F)c2,0.02373
n1c(F)c(F)ccc1-c2nc(F)c(F)cc2F,0.03827
c1c(F)nc(cc1F)-c2nc(F)c(F)cc2F,0.0314
Fc1ccc(F)nc1-c2nc(F)c(F)cc2F,0.0313
Fc1cnc(cc1F)-c2nc(F)c(F)cc2F,0.02715
Fc1cc(F)cnc1-c2nc(F)c(F)cc2F,0.02777
c1cnc(c(F)c1F)-c2nc(F)c(F)cc2F,0.02332
c1c(F)nc(c(F)c1F)-c2nc(F)c(F)cc2,0.03343
Fc1cnc(c(F)c1F)-c2nc(F)c(F)cc2,0.02897
c1c(F)nc(cc1F)-c2nc(F)cc(F)c2F,0.02637
Fc1ccc(F)nc1-c2nc(F)cc(F)c2F,0.02579
Fc1cnc(cc1F)-c2nc(F)cc(F)c2F,0.02219
Fc1cc(F)cnc1-c2nc(F)cc(F)c2F,0.02251
c1cnc(c(F)c1F)-c2nc(F)cc(F)c2F,0.01782
Fc1cnc(c(F)c1F)-c2nc(F)cc(F)c2,0.02219
Fc1cnc(c(F)c1F)-c2nc(F)ccc2F,0.02182
Fc1cnc(cc1F)-c2ncc(F)c(F)c2F,0.01812
Fc1cc(F)cnc1-c2ncc(F)c(F)c2F,0.01862
c1cnc(c(F)c1F)-c2ncc(F)c(F)c2F,0.01427
n1ccccc1-c2nc(F)ccc2,0.02339
n1ccccc1-c2ncc(F)cc2,0.01926
n1ccccc1-c2nccc(F)c2,0.0147
n1ccccc1-c2ncccc2F,0.01158
n1c(F)c(F)ccc1-c2nc(F)c(F)c(F)c2F,0.03807
c1c(F)nc(cc1F)-c2nc(F)c(F)c(F)c2F,0.03119
Fc1ccc(F)nc1-c2nc(F)c(F)c(F)c2F,0.03066
Fc1cnc(cc1F)-c2nc(F)c(F)c(F)c2F,0.02677
Fc1cc(F)cnc1-c2nc(F)c(F)c(F)c2F,0.02721
c1cnc(c(F)c1F)-c2nc(F)c(F)c(F)c2F,0.02264
Fc1c(F)nc(cc1F)-c2nc(F)c(F)c(F)c2,0.04053
Fc1cc(F)c(F)nc1-c2nc(F)c(F)c(F)c2,0.0362
c1c(F)nc(c(F)c1F)-c2nc(F)c(F)c(F)c2,0.03116
Fc1cnc(c(F)c1F)-c2nc(F)c(F)c(F)c2,0.02688
Fc1cc(F)c(F)nc1-c2nc(F)c(F)cc2F,0.03626
c1c(F)nc(c(F)c1F)-c2nc(F)c(F)cc2F,0.03104
Fc1cnc(c(F)c1F)-c2nc(F)c(F)cc2F,0.0267
c1c(F)nc(c(F)c1F)-c2nc(F)cc(F)c2F,0.02513
Fc1cnc(c(F)c1F)-c2nc(F)cc(F)c2F,0.02135
Fc1cnc(c(F)c1F)-c2ncc(F)c(F)c2F,0.01744
Fc1c(F)nc(cc1F)-c2nc(F)c(F)c(F)c2F,0.03661
Fc1cc(F)c(F)nc1-c2nc(F)c(F)c(F)c2F,0.03646
c1c(F)nc(c(F)c1F)-c2nc(F)c(F)c(F)c2F,0.03091
Fc1cnc(c(F)c1F)-c2nc(F)c(F)c(F)c2F,0.02683
n1ccccc1-c2nc(F)c(F)c(F)c2,0.02817
n1ccccc1-c2nc(F)c(F)cc2F,0.02388
n1c(F)cccc1-c2nc(F)c(F)cc2,0.03745
n1cc(F)ccc1-c2nc(F)c(F)cc2,0.03315
c1cnc(cc1F)-c2nc(F)c(F)cc2,0.02817
Fc1cccnc1-c2nc(F)c(F)cc2,0.02487
n1ccccc1-c2nc(F)cc(F)c2F,0.01924
n1c(F)cccc1-c2nc(F)cc(F)c2,0.03142
n1cc(F)ccc1-c2nc(F)cc(F)c2,0.02741
c1cnc(cc1F)-c2nc(F)cc(F)c2,0.02226
Fc1cccnc1-c2nc(F)cc(F)c2,0.01816
n1c(F)cccc1-c2nc(F)ccc2F,0.0272
n1cc(F)ccc1-c2nc(F)ccc2F,0.02305
c1cnc(cc1F)-c2nc(F)ccc2F,0.01727
Fc1cccnc1-c2nc(F)ccc2F,0.0175
Fc1cnc(cc1F)-c2nc(F)ccc2,0.02691
Fc1cc(F)cnc1-c2nc(F)ccc2,0.02322
c1cnc(c(F)c1F)-c2nc(F)ccc2,0.01945
n1ccccc1-c2ncc(F)c(F)c2F,0.01513
n1cc(F)ccc1-c2ncc(F)c(F)c2,0.0229
c1cnc(cc1F)-c2ncc(F)c(F)c2,0.01799
Fc1cccnc1-c2ncc(F)c(F)c2,0.01398
n1cc(F)ccc1-c2ncc(F)cc2F,0.019
c1cnc(cc1F)-c2ncc(F)cc2F,0.01356
Fc1cccnc1-c2ncc(F)cc2F,0.01441
c1cnc(c(F)c1F)-c2ncc(F)cc2,0.01568
c1cnc(cc1F)-c2nccc(F)c2F,0.01017
Fc1cccnc1-c2nccc(F)c2F,0.01019
n1ccccc1-c2nc(F)c(F)cc2,0.02869
n1ccccc1-c2nc(F)cc(F)c2,0.02301
n1ccccc1-c2nc(F)ccc2F,0.01863
n1c(F)cccc1-c2nc(F)ccc2,0.03204
n1cc(F)ccc1-c2nc(F)ccc2,0.02772
c1cnc(cc1F)-c2nc(F)ccc2,0.02292
Fc1cccnc1-c2nc(F)ccc2,0.01941
n1ccccc1-c2ncc(F)c(F)c2,0.01853
n1ccccc1-c2ncc(F)cc2F,0.01465
n1cc(F)ccc1-c2ncc(F)cc2,0.02341
c1cnc(cc1F)-c2ncc(F)cc2,0.01885
Fc1cccnc1-c2ncc(F)cc2,0.01541
n1ccccc1-c2nccc(F)c2F,0.0114
c1cnc(cc1F)-c2nccc(F)c2,0.01418
Fc1cccnc1-c2nccc(F)c2,0.00996
Fc1cccnc1-c2ncccc2F,0.01011
Fc1c(F)nc(c(F)c1F)-c2nc(F)c(F)c(F)c2F,0.03654
n1c(N)c(N)ccc1-c2nc(N)c(N)c(N)c2N,0.05781
c1c(N)nc(cc1N)-c2nc(N)c(N)c(N)c2N,0.05436
Nc1ccc(N)nc1-c2nc(N)c(N)c(N)c2N,0.04351
Nc1cnc(cc1N)-c2nc(N)c(N)c(N)c2N,0.05582
Nc1cc(N)cnc1-c2nc(N)c(N)c(N)c2N,0.04578
c1cnc(c(N)c1N)-c2nc(N)c(N)c(N)c2N,0.05744
Nc1c(N)nc(cc1N)-c2nc(N)c(N)c(c2)N,0.05646
Nc1cc(N)c(N)nc1-c2nc(N)c(N)c(c2)N,0.05051
c1c(N)nc(c(N)c1N)-c2nc(N)c(N)c(c2)N,0.04813
Nc1cnc(c(N)c1N)-c2nc(N)c(N)c(c2)N,0.05174
Nc1cc(N)c(N)nc1-c2nc(N)c(N)cc2N,0.05666
c1c(N)nc(c(N)c1N)-c2nc(N)c(N)cc2N,0.04428
Nc1cnc(c(N)c1N)-c2nc(N)c(N)cc2N,0.04585
c1c(N)nc(c(N)c1N)-c2nc(N)cc(N)c2N,0.05057
Nc1cnc(c(N)c1N)-c2nc(N)cc(N)c2N,0.05459
Nc1cnc(c(N)c1N)-c2ncc(N)c(N)c2N,0.06173
n1ccccc1-c2nc(N)c(N)c(c2)N,0.03685
n1ccccc1-c2nc(N)c(N)cc2N,0.03817
n1c(N)cccc1-c2nc(N)c(N)cc2,0.03641
n1cc(N)ccc1-c2nc(N)c(N)cc2,0.04128
c1cnc(cc1N)-c2nc(N)c(N)cc2,0.03633
Nc1cccnc1-c2nc(N)c(N)cc2,0.0385
n1ccccc1-c2nc(N)cc(N)c2N,0.03237
n1c(N)cccc1-c2nc(N)cc(c2)N,0.03086
n1cc(N)ccc1-c2nc(N)cc(c2)N,0.0363
c1cnc(cc1N)-c2nc(N)cc(c2)N,0.03336
Nc1cccnc1-c2nc(N)cc(c2)N,0.03023
n1c(N)cccc1-c2nc(N)ccc2N,0.03144
n1cc(N)ccc1-c2nc(N)ccc2N,0.0416
c1cnc(cc1N)-c2nc(N)ccc2N,0.0304
Nc1cccnc1-c2nc(N)ccc2N,0.0325
Nc1cnc(cc1N)-c2nc(N)ccc2,0.03463
Nc1cc(N)cnc1-c2nc(N)ccc2,0.03704
c1cnc(c(N)c1N)-c2nc(N)ccc2,0.0377
n1ccccc1-c2ncc(N)c(N)c2N,0.0393
n1cc(N)ccc1-c2ncc(N)c(c2)N,0.05607
c1cnc(cc1N)-c2ncc(N)c(c2)N,0.05098
Nc1cccnc1-c2ncc(N)c(c2)N,0.0347
n1cc(N)ccc1-c2ncc(N)cc2N,0.03917
c1cnc(cc1N)-c2ncc(N)cc2N,0.03587
Nc1cccnc1-c2ncc(N)cc2N,0.03939
c1cnc(c(N)c1N)-c2ncc(N)cc2,0.03419
c1cnc(cc1N)-c2nccc(N)c2N,0.03579
Nc1cccnc1-c2nccc(N)c2N,0.03732
n1ccccc1-c2nc(N)c(N)cc2,0.0317
n1ccccc1-c2nc(N)cc(c2)N,0.0263
n1ccccc1-c2nc(N)ccc2N,0.02665
n1c(N)cccc1-c2nc(N)ccc2,0.02618
n1cc(N)ccc1-c2nc(N)ccc2,0.03183
c1cnc(cc1N)-c2nc(N)ccc2,0.0261
Nc1cccnc1-c2nc(N)ccc2,0.02708
n1ccccc1-c2ncc(N)c(c2)N,0.04069
n1ccccc1-c2ncc(N)cc2N,0.03176
n1cc(N)ccc1-c2ncc(N)cc2,0.04596
